"sphere_color","controls the color of the sphere representation.  By default, spheres assume atom coloring.","color","-1","3"
"sphere_mode","controls how spheres are drawn.  This setting is essential for boosting OpenGL performance when working with million-atom systems.

0 = use triangles
1 = use flat-lit minimal square points
2 = use flat-lit scaled square points
3 = use scaled rounded points (if available)
4 = use sphere imposters constructed of multiple rounded circles
5 = use fragment programs to drag pixel-perfect spheres
6 = use minimal square points with an environment-based normal
7 = use scaled square points with an environment-based normal
8 = use scaled rounded points with an environment-based normal","integer","-1","2"
"sphere_point_max_size","limits the maximum size of point representations.","float","10.0","2"
"sphere_point_size","controls the point size for sphere modes 1 and 6.","float","1.0","0"
"sphere_scale","controls how spheres are scaled relative to an atoms van der waals radius.","float","1.0","3"
"sphere_solvent","controls whether or not a solvent radius is added to the sphere radius.","boolean","off","2"
"sphere_transparency","controls the transparency of the sphere representation.","float","0.0","3"
"sphere_use_shader"," If true, on screen rendering of spheres uses the OpenGL shader language (GLSL). If false, OpenGL v1.x style rendering is used.","boolean","on","0"
"ss_helix_phi_exclude","is a helix detection parameter for the phi angle.","float","85.0","0"
"ss_helix_phi_include","is a helix detection parameter for the phi angle.","float","55.0","0"
"ss_helix_phi_target","is a helix detection parameter for the phi angle.","float","-57.0","0"
"ss_helix_psi_exclude","is a helix detection parameter for the psi angle.","float","85.0","0"
"ss_helix_psi_include","is a helix detection parameter for the psi angle.","float","55.0","0"
"ss_helix_psi_target","is a helix detection parameter for the psi angle.","float","-48.0","0"
"ss_strand_phi_exclude","is a strand detection parameter for the phi angle.","float","100.0","0"
"ss_strand_phi_include","is a strand detection parameter for the phi angle.","float","40.0","0"
"ss_strand_phi_target","is a strand detection parameter for the phi angle.","float","-129.0","0"
"ss_strand_psi_exclude","is a strand detection parameter for the psi angle.","float","90.0","0"
"ss_strand_psi_include","is a strand detection parameter for the psi angle.","float","40.0","0"
"ss_strand_psi_target","is a strand detection parameter for the psi angle.","float","124.0","0"
"state","stores the value of the current molecular state.","integer","1","1"
"static_singletons","controls whether or not PyMOL will treat molecular objects consisting of only of a single molecular state (state 1), as being present in all molecular states.  This is a convenient optimization when rendering movies where some objects are completely static, and others have moving coordinates.","boolean","on","1"
"stereo","can be used to determine whether or not stereo is active.","boolean","off","0"
"stereo_angle","affects stereo separation. stereo_angle is a scaling factor applied to the natural angular difference which would occur between two eyes at that distance, both looking at the objective.","float","2.1","0"
"stereo_double_pump_mono","controls whether or not stereo contexts are used to render monoscopic contexts (required for some systems).","boolean","off","0"
"stereo_mode","can be used to determine the current stereo mode:

1  = quadbuffer
2  = cross eye
3  = wall eye
4  = geowall
5  = sidebyside
6  = byrow
7  = bycolumn
8  = checkerboard
9  = custom
10 = anaglyph
11 = dynamic
12 = clonedynamic","integer","1","0"
"stereo_shift","affects stereo separation. stereo_shift is the separation between the two cameras observing the image, expressed as a % of the distance from the objective.","float","2.0","0"
"stick_ball_ratio","controls the radius of the ball relative to that of the stick","float","1.0","2"
"stick_color","contols the color of the stick representation.  Atom color are used by default.","color","-1","2"
"stick_fixed_radius","when the [[setting:connect|valence]] setting is enabled, this setting controls whether or not valence bonds are shown using cylinders of fixed or variable radius.","boolean","off","2"
"stick_nub","controls the size of the cone placed on the end of cylinders.","float","0.7","2"
"stick_overlap","control how far stick cylinders are extended beyond atom coordinates.","float","0.2","2"
"stick_radius","controls the radius of the cylinder.","float","0.25","2"
"stick_transparency","controls transparency of the stick representation.","float","0.0","2"
"stick_use_shader","If true, on screen rendering of sticks uses the OpenGL shader language (GLSL). If false, OpenGL v1.x style rendering is used.","bool","on","0"
"stick_valence_scale","controls the radius of the invisible cylinder within which bond valences are shown relative to the stick radius.","float","1.0","2"
"stop_on_exceptions","controls whether or not script execution is halted after an error is encountered.","boolean","off","0"
"surface_best","is a tuning parameter that should not need to be modified.","float","0.25","2"
"surface_carve_cutoff","controls the cutoff distance from surface_carve_selection atoms which surface points must meet to be included in the carved surface.","float","0.0","2"
"surface_carve_normal_cutoff","controls the dot product threshold from surface_carve_selection atoms which surface points must meet to be included in the carved surface.","float","-1.0","2"
"surface_carve_selection","is the named selection of atoms about which the surface is carved.","string","blank","2"
"surface_carve_state","is the controlling state for surface carving.  By default, the corresponding coordinate set state is used.","integer","0","2"
"surface_circumscribe","(integer 0-120, default: -1) is a parameter that can be used to force approximate surfaces to track concave regions more closely, but this can degrade visual aesthetics.  By default, this setting is automatically activated to improve the quality of certain surface types.","","","2"
"surface_clear_cutoff","controls the cutoff distance from surface_clear_selection atoms which surface points must meet to be excluded for the carved surface.","float","0.0","2"
"surface_clear_selection","is the named selection of atoms about which the carved surface avoids.","string","blank","2"
"surface_clear_state","is the controlling state for clearing.","integer","0","2"
"surface_color","controls the surface color.  By default, surfaces assume the color of the underlying atom.","color","-1","3"
"surface_debug","activates debugging mode for development.","integer","0","0"
"surface_miserable","is a tuning parameter that should not need to be modified.","float","2.0","2"
"surface_mode","controls what atoms are considered when generating the surface:

0 = consider atoms based on their ignore and exfoliate flags.
1 = consider all atoms
2 = condider only non-hydrogen atoms","integer","0","2"
"surface_normal","is a tuning parameter that should not need to be modified.","float","0.5","2"
"surface_optimize_subsets","tells PyMOL that it can compute a subsurface without rendering the entire surface.  This option should be disabled when trying to effectively multiple surface from identical objects.","boolean","on","2"
"surface_poor","is a tuning parameter that should not need to be modified.","float","0.85","2"
"surface_proximity","controls whether or not PyMOL draws triangle with one or two vertices belonging to atoms not currently shown.","boolean","on","2"
"surface_quality","(integer: -4 to 4, default: 0) controls how many triangles are used to render the surface.  Surface qualities of 2 and above are only practical for very small systems.  Surface qualities below 2 are only practical for large globular systems.","","","2"
"surface_ramp_above_mode","controls whether surfaces are colored by the value at the surface or one solvent radius above the surface.","boolean","off","2"
"surface_solvent","controls whether or not solvent accessible surfaces are generated.","boolean","off","2"
"surface_smooth_edges","makes edges of trimmed surfaces (e.g. ligand binding sites) smoother by averaging consecutive vertex positions.","boolean","off","2"
"surface_trim_cutoff","(float, default:0.2) is a tuning parameter that should not need to be modified.","","","2"
"surface_trim_factor","(float, default:2.0) is a tuning parameter that should not need to be modified.","","","2"
"surface_type","controls what kind of surface is generated:

0 = a solid surface via PyMOL's conventional algorithm.
1 = a dot surface via PyMOL's conventional algorithm.
2 = a triangle mesh surface via PyMOL's conventional algorithm.
3 = a solid surface using a deterministic algorithm better suited to dynamic surface animations.
4 = a solid surface using the algorithm from 3 with different weightings.
5 = a solid surface where all points are generated from pairwise scribed intersections instead of virtual solvent atoms.","integer","0","2"
"surface_use_shader"," If true, on screen rendering of surfaces uses the OpenGL shader language (GLSL). If false, OpenGL v1.x style rendering is used.","boolean","on","0"
"suspend_undo","If on, undo is disabled.","bool","off","0"
"suspend_undo_atom_count","Objects with more atoms than the value of this setting are ignored for undo. If set to 0, however, all objects are tracked regardless of atom count.","integer","1000","0"
"swap_dsn6_bytes","controls whether or not dsn6 maps are automatically byte swapped.","boolean","on","0"
"sweep_angle","controls the sweep angle when rocking.","float","20.0","0"
"sweep_mode","controls how rocking is perfoming:

0 = y-axis
1 = x-axis
2 = z-axis
3 = xy nutation","integer","0","0"
"sweep_phase","controls the phase of the rocking motion.","float","0.0","0"
"sweep_speed","controls the speed of the rocking motion.","float","0.75","0"
"test1","(float) is sometimes used in development.","","","0"
"test2","(float) is sometimes used in development.","","","0"
"text","controls whether the viewer window is filled with text or graphics.","boolean","off","0"
"texture_fonts","(DEPRECATED; boolean, default: off) controls whether labels are drawn using textures or bitmaps, if both choices are available. ","","","0"
"trace_atoms_mode","controls how chain breaks are found when tracing atoms.","integer","5","2"
"transparency","controls surface transparency","float","0.0","3"
"transparency_mode","controls how transparency is rendered:

0 = fast and ugly
1 = multi-layer
2 = uni-layer","integer","2","2"
"transparency_picking_mode","affects whether or not transparency objects can be picked using the mouse.","integer","2","2"
"triangle_max_passes","controls how much time PyMOL is allowed to spend attempting to resolve problematic surface regions.","integer","5","0"
"trim_dots","controls whether or not certain atoms are treated differently based on their ignore and exfoliate flags.","boolean","on","2"
"two_sided_lighting","controls whether both faces of a triangle are lit or just the front face (as defined by convention).","boolean","on","2"
"use_shaders","If true, the OpenGL shader language (GLSL) is used for on screen rendering. If false, the OpenGL v1.x rendering pipeline is used.","boolean","on","2"
"valence","controls whether or not bond valences are shown.","boolean","off","2"
"valence_size","controls how far apart bond valences are drawn.","float","0.06","2"
"valence_zero_mode","Appearance of zero order bonds (lines and sticks): 0=skip, 1=dashed (default), 2=solid","integer","1","2"
"valence_zero_scale","Stick radius of zero order bonds, relative to 'stick_radius'","float","0.2","2"
"validate_object_names","controls whether or not object names are constrained to only contain safe characters.","boolean","on","0"
"value","- The value is a string that represents a color that can be specified in the same way colors are specified in PyMOL. Either with key words (e.g., red, brightorange, palegreen, etc.) or with an explicit hex RGB \"0xRRGGBB\". The default value is black if this is called without an argument.","","","0"
"virtual_trackball","controls whether or not a virtual trackball is used.","boolean","on","0"
"volume_bitdepth","Number of bits used per RGB channel for representing color.","integer","8","0"
"volume_color","(array, default: default)","","","0"
"volume_data_range","Number of standard deviations above and below the mean around which color ramps should be colored.","float","5.0","1"
"volume_layers","Number of layers used to draw the volumes on screen. Drawing fewer layers increases real-time rendering speed; more layers reduces rendering speed, but increases color intensity.","integer","256","1"
"volume_mode","Volume rendering method: 0 = post-classified (faster); 1 = pre-integrated (better)","integer","1","0"
"wildcard","controls the wildcard character used in matching selections.","string","*","1"
"wizard_prompt_mode","affects how wizard prompts are shown.","integer","1","0"
"wrap_output","this setting is apparently broken.","boolean","off","0"
